Keyword,Run,Song
emotional-dependency,run1,205
emotional-dependency,run1,206
emotional-dependency,run1,279
emotional-dependency,run1,367
emotional-dependency,run1,445
emotional-dependency,run1,493
emotional-dependency,run1,510
emotional-dependency,run1,649
emotional-dependency,run1,700
emotional-dependency,run1,722
emotional-dependency,run1,770
emotional-dependency,run1,822
emotional-dependency,run1,832
emotional-dependency,run1,843
emotional-dependency,run2,13
emotional-dependency,run2,116
emotional-dependency,run2,127
emotional-dependency,run2,131
emotional-dependency,run2,205
emotional-dependency,run2,279
emotional-dependency,run2,290
emotional-dependency,run2,300
emotional-dependency,run2,367
emotional-dependency,run2,445
emotional-dependency,run2,493
emotional-dependency,run2,510
emotional-dependency,run2,643
emotional-dependency,run2,649
emotional-dependency,run2,700
emotional-dependency,run2,722
emotional-dependency,run2,822
emotional-dependency,run2,824
emotional-desperation,run1,124
emotional-desperation,run1,197
emotional-desperation,run1,823
emotional-desperation,run2,124
emotional-desperation,run2,197
emotional-destruction,run1,433
emotional-destruction,run2,433
emotional-detachment,run1,89
emotional-detachment,run1,125
emotional-detachment,run1,170
emotional-detachment,run1,173
emotional-detachment,run1,332
emotional-detachment,run1,405
emotional-detachment,run1,408
emotional-detachment,run1,432
emotional-detachment,run1,527
emotional-detachment,run1,574
emotional-detachment,run1,728
emotional-detachment,run1,791
emotional-detachment,run2,125
emotional-detachment,run2,173
emotional-detachment,run2,332
emotional-detachment,run2,340
emotional-detachment,run2,408
emotional-detachment,run2,574
emotional-detachment,run2,611
emotional-detachment,run2,791
emotional-detachment-attempt,run1,487
emotional-deterioration,run1,702
emotional-deterioration,run2,702
emotional-devastation,run1,424
emotional-devastation,run1,431
emotional-devastation,run2,424
emotional-devastation,run2,431
emotional-dishonesty,run1,591
emotional-distance,run1,7
emotional-distance,run1,29
emotional-distance,run1,80
emotional-distance,run1,159
emotional-distance,run1,163
emotional-distance,run1,539
emotional-distance,run1,851
emotional-distance,run2,7
emotional-distance,run2,29
emotional-distance,run2,80
emotional-distance,run2,153
emotional-distance,run2,159
emotional-distance,run2,163
emotional-distance,run2,324
emotional-distance,run2,539
emotional-distance,run2,851
emotional-distraction,run1,302
emotional-distraction,run2,302
emotional-distress,run1,582
emotional-distress,run2,582
emotional-drowning,run1,551
emotional-drowning,run2,551
emotional-duality,run1,22
emotional-emptiness,run1,392
emotional-emptiness,run1,555
emotional-emptiness,run2,392
emotional-emptiness,run2,398
emotional-emptiness,run2,555
emotional-emptiness,run2,670
emotional-emptiness-and-fulfillment,run1,848
emotional-energy,run1,250
emotional-exhaustion,run1,40
emotional-exhaustion,run1,217
emotional-exhaustion,run1,223
emotional-exhaustion,run1,502
emotional-exhaustion,run1,531
emotional-exhaustion,run1,589
emotional-exhaustion,run1,606
emotional-exhaustion,run1,650
emotional-exhaustion,run1,850
emotional-exhaustion,run1,877
emotional-exhaustion,run2,40
emotional-exhaustion,run2,217
emotional-exhaustion,run2,223
emotional-exhaustion,run2,502
emotional-exhaustion,run2,531
emotional-exhaustion,run2,575
emotional-exhaustion,run2,589
emotional-exhaustion,run2,606
emotional-exhaustion,run2,650
emotional-exhaustion,run2,865
emotional-exhaustion,run2,877
emotional-exploitation,run1,659
emotional-exploitation,run2,659
emotional-free-spiritedness,run1,854
emotional-freedom,run1,875
emotional-freedom,run2,875
emotional-freefall,run1,20
emotional-freefall,run2,20
emotional-fulfillment,run2,848
emotional-games,run1,120
emotional-guardedness,run1,132
emotional-guardedness,run1,192
emotional-guardedness,run1,208
emotional-guardedness,run1,375
emotional-guardedness,run1,427
emotional-guardedness,run1,522
emotional-guardedness,run1,750
emotional-guardedness,run1,879
emotional-guardedness,run2,192
emotional-guardedness,run2,208
emotional-guardedness,run2,375
emotional-guardedness,run2,427
emotional-guardedness,run2,432
emotional-guardedness,run2,522
emotional-guardedness,run2,750
emotional-guardedness,run2,820
emotional-hardness,run1,252
emotional-hardness,run2,252
emotional-haunting,run2,63
emotional-healing,run1,536
emotional-healing,run1,865
emotional-healing,run2,536
emotional-healing,run2,852
emotional-healing,run2,865
emotional-heaviness-and-relief,run1,73
emotional-highs-and-lows,run1,56
emotional-highs-and-lows,run1,63
emotional-highs-and-lows,run1,684
emotional-highs-and-lows,run2,56
emotional-highs-and-lows,run2,63
emotional-highs-and-lows,run2,404
emotional-highs-and-lows,run2,684
emotional-highs-and-pain,run1,207
emotional-honesty,run1,558
emotional-honesty,run1,641
emotional-honesty,run1,784
emotional-honesty,run2,2
emotional-honesty,run2,558
emotional-hot-and-cold,run2,837
emotional-imbalance-in-relationship,run1,26
emotional-immaturity,run1,828
emotional-immaturity,run2,828
emotional-immaturity-vs-self-awareness,run1,637
emotional-independence,run1,369
emotional-independence,run1,720
emotional-independence,run2,720
emotional-indifference,run1,646
emotional-indifference,run2,277
emotional-instability,run1,67
emotional-instability,run1,127
emotional-instability,run2,67
emotional-intensity,run1,552
emotional-intensity,run1,863
emotional-intensity,run2,552
emotional-intensity,run2,863
emotional-intimacy,run1,499
emotional-intimacy,run2,499
emotional-intoxication,run2,49
emotional-investment,run1,611
emotional-investment,run2,611
emotional-investment-and-loss,run2,531
emotional-isolation,run1,463
emotional-isolation,run1,484
emotional-isolation,run1,515
emotional-isolation,run2,515
emotional-isolation,run2,747
emotional-labor,run1,611
emotional-labor,run1,828
emotional-labor-burden,run2,828
emotional-limitation,run2,461
emotional-lingering,run2,486
emotional-loneliness,run2,815
emotional-lostness,run2,616
emotional-manipulation,run1,1
emotional-manipulation,run1,223
emotional-manipulation,run1,394
emotional-manipulation,run1,543
emotional-manipulation,run1,869
emotional-manipulation,run2,1
emotional-manipulation,run2,223
emotional-manipulation,run2,394
emotional-manipulation,run2,428
emotional-manipulation,run2,439
emotional-manipulation,run2,490
emotional-manipulation,run2,869
emotional-maturity-and-growth,run1,815
emotional-need,run1,452
emotional-need,run2,452
emotional-neglect,run1,4
emotional-neglect,run1,60
emotional-neglect,run1,153
emotional-neglect,run1,244
emotional-neglect,run1,460
emotional-neglect,run2,4
emotional-neglect,run2,441
emotional-neglect,run2,460
emotional-neglect,run2,543
emotional-numbness,run1,61
emotional-numbness,run1,80
emotional-numbness,run1,112
emotional-numbness,run1,233
emotional-numbness,run1,386
emotional-numbness,run1,528
emotional-numbness,run1,575
emotional-numbness,run1,609
emotional-numbness,run1,703
emotional-numbness,run1,731
emotional-numbness,run1,790
emotional-numbness,run1,817
emotional-numbness,run2,61
emotional-numbness,run2,170
emotional-numbness,run2,233
emotional-numbness,run2,386
emotional-numbness,run2,528
emotional-numbness,run2,575
emotional-numbness,run2,609
emotional-numbness,run2,676
emotional-numbness,run2,703
emotional-numbness,run2,731
emotional-numbness,run2,790
emotional-numbness,run2,817
emotional-numbness-after-breakup,run2,813
emotional-numbness-after-heartbreak,run1,813
emotional-numbness-and-avoidance,run1,676
emotional-numbness-and-depression,run2,739
emotional-numbness-sought,run1,800
emotional-obsession,run1,50
emotional-obsession,run1,847
emotional-obsession,run2,50
emotional-openness,run2,317
emotional-overwhelm,run1,234
emotional-overwhelm,run1,300
emotional-overwhelm,run1,378
emotional-overwhelm,run1,661
emotional-overwhelm,run1,746
emotional-overwhelm,run1,755
emotional-overwhelm,run2,234
emotional-overwhelm,run2,250
emotional-overwhelm,run2,661
emotional-overwhelm,run2,827
emotional-overwhelm,run2,847
emotional-pain,run1,23
emotional-pain,run1,28
emotional-pain,run1,71
emotional-pain,run1,86
emotional-pain,run1,131
emotional-pain,run1,149
emotional-pain,run1,206
emotional-pain,run1,273
emotional-pain,run1,274
emotional-pain,run1,303
emotional-pain,run1,351
emotional-pain,run1,373
emotional-pain,run1,385
emotional-pain,run1,412
emotional-pain,run1,472
emotional-pain,run1,567
emotional-pain,run1,581
emotional-pain,run1,612
emotional-pain,run1,628
emotional-pain,run1,630
emotional-pain,run1,636
emotional-pain,run1,706
emotional-pain,run1,737
emotional-pain,run2,23
emotional-pain,run2,28
emotional-pain,run2,71
emotional-pain,run2,86
emotional-pain,run2,112
emotional-pain,run2,131
emotional-pain,run2,273
emotional-pain,run2,274
emotional-pain,run2,303
emotional-pain,run2,336
emotional-pain,run2,351
emotional-pain,run2,385
emotional-pain,run2,412
emotional-pain,run2,472
emotional-pain,run2,567
emotional-pain,run2,581
emotional-pain,run2,612
emotional-pain,run2,628
emotional-pain,run2,630
emotional-pain,run2,636
emotional-pain,run2,706
emotional-pain-and-depression,run1,201
emotional-pain-and-depression,run2,201
emotional-pain-and-isolation,run1,336
emotional-pain-and-sadness,run2,206
emotional-pain-and-scarring,run2,824
emotional-pain-and-trauma,run2,484
emotional-pain-as-rain,run1,409
emotional-pain-as-rain,run2,409
emotional-paralysis,run1,550
emotional-power-dynamics,run2,527
emotional-reassurance,run2,132
emotional-reassurance,run2,141
emotional-rebirth,run1,622
emotional-rebirth,run2,622
emotional-recklessness,run1,633
emotional-refuge,run2,43
emotional-regression,run1,803
emotional-regression,run2,803
emotional-release,run1,559
emotional-release,run2,559
emotional-relief,run1,830
emotional-relief,run2,830
emotional-relief-from-distance,run1,543
emotional-relief-from-distance,run2,543
emotional-renewal,run1,573
emotional-rescue,run1,43
emotional-resilience,run1,209
emotional-resilience,run1,490
emotional-resilience,run1,545
emotional-resilience,run1,580
emotional-resilience,run2,209
emotional-resilience,run2,545
emotional-resilience,run2,580
emotional-restraint,run1,760
emotional-restraint,run2,550
emotional-revenge-fantasy,run1,376
emotional-risk,run2,188
emotional-risk-taking,run1,188
emotional-rock-bottom,run1,168
emotional-rock-bottom,run2,168
emotional-sacrifice,run2,261
emotional-scarring,run1,226
emotional-scarring,run2,226
emotional-self-awareness,run1,852
emotional-self-protection,run1,170
emotional-self-protection,run1,271
emotional-self-protection,run1,513
emotional-self-protection,run1,639
emotional-self-protection,run1,787
emotional-self-protection,run1,813
emotional-self-protection,run2,170
emotional-self-protection,run2,271
emotional-self-protection,run2,513
emotional-self-protection,run2,639
emotional-self-protection,run2,787
emotional-self-protection,run2,813
emotional-significance-of-a-partner,run1,772
emotional-sleeplessness,run2,508
emotional-stagnation,run1,739
emotional-struggle,run2,330
emotional-struggle-beneath-the-surface,run1,602
emotional-suffering,run1,534
emotional-suffering,run2,108
emotional-suffering,run2,534
emotional-suffocation,run1,449
emotional-suffocation,run1,471
emotional-suffocation,run2,449
emotional-support,run1,25
emotional-support,run1,85
emotional-support,run1,253
emotional-support,run1,268
emotional-support,run1,280
emotional-support,run1,560
emotional-support,run1,569
emotional-support,run1,661
emotional-support,run1,704
emotional-support,run2,25
emotional-support,run2,85
emotional-support,run2,210
emotional-support,run2,253
emotional-support,run2,268
emotional-support,run2,280
emotional-support,run2,560
emotional-support,run2,569
emotional-support,run2,704
emotional-support-and-healing,run1,736
emotional-support-from-a-loved-one,run2,341
emotional-support-from-another,run1,341
emotional-suppression,run1,108
emotional-suppression,run1,179
emotional-suppression,run1,302
emotional-suppression,run1,337
emotional-suppression,run1,340
emotional-suppression,run1,690
emotional-suppression,run1,794
emotional-suppression,run2,179
emotional-suppression,run2,302
emotional-suppression,run2,382
emotional-suppression,run2,690
emotional-suppression,run2,760
emotional-suppression,run2,794
emotional-survival,run1,161
emotional-survival,run1,810
emotional-torment,run1,428
emotional-toughness,run1,685
emotional-toughness,run2,685
emotional-turmoil,run1,508
emotional-turmoil,run1,616
emotional-turmoil,run1,647
emotional-turmoil,run1,679
emotional-turmoil,run1,822
emotional-turmoil,run1,850
emotional-turmoil,run2,169
emotional-turmoil,run2,279
emotional-turmoil,run2,647
emotional-turmoil,run2,679
emotional-turmoil,run2,850
emotional-turmoil,run2,865
emotional-unavailability,run1,13
emotional-unavailability,run1,15
emotional-unavailability,run1,32
emotional-unavailability,run1,364
emotional-unavailability,run1,385
emotional-unavailability,run1,399
emotional-unavailability,run1,423
emotional-unavailability,run1,439
emotional-unavailability,run1,513
emotional-unavailability,run1,525
emotional-unavailability,run1,732
emotional-unavailability,run1,741
emotional-unavailability,run1,798
emotional-unavailability,run1,820
emotional-unavailability,run1,837
emotional-unavailability,run2,13
emotional-unavailability,run2,15
emotional-unavailability,run2,32
emotional-unavailability,run2,206
emotional-unavailability,run2,337
emotional-unavailability,run2,385
emotional-unavailability,run2,399
emotional-unavailability,run2,423
emotional-unavailability,run2,525
emotional-unavailability,run2,591
emotional-unavailability,run2,732
emotional-unavailability,run2,741
emotional-unavailability,run2,798
emotional-uplift,run2,73
emotional-void-and-rebound,run1,691
emotional-void-filled-with-materialism,run2,439
emotional-volatility,run1,438
emotional-volatility,run2,127
emotional-volatility,run2,438
emotional-vulnerability,run1,94
emotional-vulnerability,run1,110
emotional-vulnerability,run1,121
emotional-vulnerability,run1,149
emotional-vulnerability,run1,152
emotional-vulnerability,run1,167
emotional-vulnerability,run1,169
emotional-vulnerability,run1,180
emotional-vulnerability,run1,183
